Student_ID,Student_Name,Gender,Age,Attendance (%),GPA (last semester),Study_Hours/week,Participation (%),Assignments_Score,Midterm_Score,Final_Score,Internet_Access,Part_time_Job,Dropout_Risk,Average_Score,GPA_Level
SML0706,Vivaan Mehta,Other,17,74.0,6.0,8.3,42.0,57.0,74.0,78.0,No,Yes,No,69.66666666666667,Medium
SAI0707,Vivaan Kumar,Male,17,40.0,3.37,3.4,21.0,29.0,18.0,49.0,No,Yes,Yes,32.0,Low
SAI0708,Sai Mehta,Female,17,59.0,6.74,15.2,44.0,67.0,76.0,69.0,Yes,No,No,70.66666666666667,Medium
SML0709,Aditya Kumar,Male,17,80.0,7.02,24.6,45.0,71.0,47.0,60.0,Yes,No,No,59.333333333333336,Medium
SDS0710,Vivaan Sharma,Female,18,67.0,6.99,21.3,54.0,79.0,69.0,69.0,Yes,No,No,72.33333333333333,Medium
SML0711,Ishita Mehta,Female,21,87.0,7.98,19.2,52.0,86.0,93.0,87.0,Yes,No,No,88.66666666666667,High
SDS0712,Arjun Patel,Female,18,49.0,5.21,14.6,33.0,51.0,46.0,66.0,Yes,No,No,54.333333333333336,Medium
SML0713,Kiara Gupta,Male,20,73.0,7.32,15.3,36.0,81.0,55.0,78.0,Yes,No,No,71.33333333333333,Medium
SML0714,Vivaan Rao,Male,25,84.0,7.93,20.5,51.0,83.0,81.0,74.0,Yes,No,No,79.33333333333333,High
SAI0715,Sai Kumar,Male,19,47.0,4.37,11.3,33.0,39.0,36.0,52.0,Yes,Yes,No,42.333333333333336,Low
SCS0716,Arjun Mehta,Female,18,49.0,6.88,22.1,36.0,68.0,76.0,82.0,Yes,No,No,75.33333333333333,Medium
SDS0717,Diya Gupta,Female,20,48.0,5.89,19.6,33.0,57.0,48.0,65.0,Yes,Yes,No,56.666666666666664,Medium
SDS0718,Arjun Rao,Other,25,73.0,6.4,18.5,47.0,69.0,55.0,51.0,Yes,No,No,58.333333333333336,Medium
SML0719,Vivaan Rao,Male,20,68.0,6.92,15.5,37.0,66.0,45.0,66.0,Yes,No,No,59.0,Medium
SDS0720,Arjun Verma,Female,21,54.0,5.92,18.5,43.0,55.0,61.0,73.0,Yes,No,No,63.0,Medium
SAI0721,Myra Singh,Female,20,43.0,5.69,13.8,32.0,77.0,55.0,36.0,No,Yes,No,56.0,Medium
SDS0722,Myra Gupta,Male,24,55.0,6.54,10.9,39.0,75.0,51.0,34.0,No,Yes,No,53.333333333333336,Medium
SCS0723,Ishita Reddy,Male,20,40.0,5.2,11.0,26.0,44.0,54.0,75.0,Yes,No,No,57.666666666666664,Medium
SDS0724,Aditya Mehta,Female,18,51.0,5.2,13.4,36.0,58.0,64.0,60.0,No,No,No,60.666666666666664,Medium
SML0725,Aarav Sharma,Female,20,67.0,7.32,22.8,59.0,74.0,71.0,82.0,Yes,No,No,75.66666666666667,Medium
SML0726,Sai Mehta,Female,18,42.0,5.12,11.9,36.0,55.0,54.0,35.0,No,No,No,48.0,Medium
SCS0727,Kiara Kumar,Male,25,72.0,7.3,12.2,43.0,74.0,76.0,84.0,Yes,Yes,No,78.0,Medium
SDS0728,Sai Mehta,Female,24,74.0,7.06,17.9,52.0,82.0,56.0,75.0,Yes,No,No,71.0,Medium
SAI0729,Diya Kumar,Male,25,65.0,4.43,11.6,30.0,48.0,69.0,21.0,No,Yes,No,46.0,Low
SDS0730,Diya Gupta,Male,20,42.0,5.69,15.1,42.0,56.0,51.0,78.0,Yes,No,No,61.666666666666664,Medium
SCS0731,Kiara Verma,Male,17,91.0,7.93,24.4,57.0,90.0,87.0,82.0,Yes,No,No,86.33333333333333,High
SAI0732,Arjun Verma,Female,19,63.0,5.32,18.4,21.0,56.0,62.0,47.0,Yes,No,No,55.0,Medium
SML0733,Anaya Patel,Female,23,52.0,5.94,11.9,32.0,61.0,58.0,54.0,No,No,No,57.666666666666664,Medium
SDS0734,Anaya Gupta,Female,17,73.0,7.05,14.6,51.0,74.0,78.0,40.0,No,No,No,64.0,Medium
SDS0735,Vivaan Patel,Male,24,70.0,7.44,13.4,48.0,73.0,77.0,83.0,No,No,No,77.66666666666667,Medium
SAI0736,Arjun Mehta,Female,25,64.0,6.2,19.0,35.0,62.0,45.0,66.0,Yes,No,No,57.666666666666664,Medium
SDS0737,Aditya Reddy,Male,24,73.0,5.78,21.7,37.0,52.0,54.0,55.0,Yes,No,No,53.666666666666664,Medium
SAI0738,Sai Kumar,Female,21,88.0,8.21,18.9,45.0,75.0,75.0,100.0,Yes,No,No,83.33333333333333,High
SDS0739,Ishita Jain,Male,25,91.0,8.59,20.3,56.0,76.0,80.0,65.0,Yes,No,No,73.66666666666667,High
SCS0740,Sai Rao,Male,20,72.0,7.67,26.5,60.0,63.0,61.0,68.0,Yes,No,No,64.0,High
SML0741,Diya Jain,Male,25,51.0,6.6,19.0,45.0,57.0,80.0,53.0,Yes,No,No,63.333333333333336,Medium
SDS0742,Aditya Singh,Male,17,53.0,5.53,16.0,47.0,54.0,75.0,51.0,Yes,No,No,60.0,Medium
SCS0743,Anaya Sharma,Female,19,67.0,5.5,7.8,42.0,56.0,67.0,56.0,No,Yes,No,59.666666666666664,Medium
SAI0744,Vivaan Jain,Female,20,56.0,7.13,21.2,49.0,69.0,87.0,78.0,Yes,No,No,78.0,Medium
SCS0745,Kiara Jain,Male,17,59.0,7.0,12.9,54.0,46.0,66.0,65.0,No,No,No,59.0,Medium
SCS0746,Kiara Rao,Female,22,83.0,8.18,14.8,55.0,98.0,74.0,69.0,No,No,No,80.33333333333333,High
SDS0747,Aditya Mehta,Male,20,63.0,7.28,16.5,45.0,84.0,63.0,98.0,No,No,No,81.66666666666667,Medium
SAI0748,Myra Patel,Female,20,40.0,4.7,8.8,35.0,51.0,55.0,83.0,Yes,No,No,63.0,Medium
SCS0749,Aditya Sharma,Female,17,73.0,7.76,18.3,57.0,97.0,80.0,80.0,Yes,No,No,85.66666666666667,High
SCS0750,Aditya Patel,Female,21,40.0,5.3,6.1,30.0,43.0,52.0,42.0,No,Yes,No,45.666666666666664,Medium
SCS0751,Ishita Rao,Male,25,51.0,6.04,19.9,34.0,79.0,76.0,83.0,Yes,No,No,79.33333333333333,Medium
SAI0752,Arjun Jain,Female,22,75.0,6.8,22.6,46.0,58.0,73.0,46.0,Yes,No,No,59.0,Medium
SCS0753,Aditya Singh,Female,24,76.0,8.89,12.5,60.0,91.0,79.0,84.0,No,Yes,No,84.66666666666667,High
SCS0754,Ishita Reddy,Male,20,84.0,10.0,29.9,67.0,87.0,92.0,90.0,Yes,No,No,89.66666666666667,High
SDS0755,Arjun Sharma,Male,25,66.0,7.23,14.0,39.0,72.0,80.0,55.0,No,No,No,69.0,Medium
SCS0756,Anaya Reddy,Female,23,70.0,6.28,20.0,51.0,67.0,75.0,59.0,Yes,No,No,67.0,Medium
SDS0757,Myra Singh,Female,23,69.0,7.14,17.5,43.0,70.0,78.0,58.0,Yes,No,No,68.66666666666667,Medium
SML0758,Ishita Rao,Female,24,71.0,7.57,19.1,47.0,83.0,98.0,76.0,Yes,No,No,85.66666666666667,High
SML0759,Myra Singh,Female,18,62.0,6.12,14.4,35.0,62.0,81.0,62.0,Yes,No,No,68.33333333333333,Medium
SAI0760,Vivaan Verma,Female,22,69.0,8.65,27.7,67.0,81.0,92.0,77.0,Yes,No,No,83.33333333333333,High
SML0761,Aarav Patel,Male,23,73.0,6.78,10.7,46.0,62.0,58.0,62.0,No,No,No,60.666666666666664,Medium
SCS0762,Myra Verma,Male,19,75.0,7.1,20.8,42.0,79.0,55.0,68.0,Yes,No,No,67.33333333333333,Medium
SDS0763,Aarav Singh,Male,24,69.0,7.3,23.8,51.0,66.0,68.0,85.0,Yes,No,No,73.0,Medium
SDS0764,Vivaan Verma,Female,17,80.0,7.01,21.1,51.0,79.0,79.0,68.0,Yes,No,No,75.33333333333333,Medium
SML0765,Kiara Patel,Male,17,64.0,7.51,30.4,46.0,87.0,97.0,87.0,Yes,No,No,90.33333333333333,High
SDS0766,Ishita Rao,Female,19,69.0,5.76,11.8,43.0,41.0,63.0,66.0,No,No,No,56.666666666666664,Medium
SCS0767,Sai Sharma,Female,22,60.0,5.83,19.4,34.0,70.0,72.0,67.0,Yes,No,No,69.66666666666667,Medium
SDS0768,Ishita Reddy,Female,23,48.0,5.18,12.4,31.0,72.0,49.0,73.0,Yes,Yes,No,64.66666666666667,Medium
SDS0769,Aditya Gupta,Male,18,70.0,7.03,23.7,36.0,73.0,78.0,53.0,Yes,No,No,68.0,Medium
SAI0770,Aarav Gupta,Female,22,73.0,7.43,18.5,42.0,80.0,84.0,67.0,Yes,No,No,77.0,Medium
SCS0771,Kiara Mehta,Male,21,83.0,7.05,15.7,57.0,81.0,47.0,97.0,Yes,No,No,75.0,Medium
SML0772,Aditya Verma,Female,22,74.0,8.51,27.8,62.0,82.0,80.0,81.0,Yes,No,No,81.0,High
SML0773,Sai Reddy,Male,17,57.0,6.49,13.8,41.0,67.0,76.0,23.0,Yes,No,No,55.333333333333336,Medium
SDS0774,Diya Rao,Male,23,83.0,7.3,11.2,57.0,60.0,76.0,70.0,Yes,No,No,68.66666666666667,Medium
SML0775,Aarav Patel,Female,24,46.0,5.19,10.4,32.0,53.0,38.0,54.0,Yes,Yes,No,48.333333333333336,Medium
SAI0776,Arjun Kumar,Male,23,69.0,6.04,18.2,39.0,65.0,31.0,21.0,Yes,No,No,39.0,Medium
SDS0777,Vivaan Jain,Male,25,90.0,7.33,25.3,51.0,79.0,69.0,93.0,Yes,No,No,80.33333333333333,Medium
SML0778,Ishita Kumar,Female,17,71.0,7.52,19.4,48.0,86.0,74.0,64.0,Yes,No,No,74.66666666666667,High
SDS0779,Anaya Singh,Female,25,68.0,6.15,22.0,40.0,54.0,51.0,66.0,Yes,No,No,57.0,Medium
SDS0780,Myra Patel,Female,19,53.0,6.41,9.2,46.0,59.0,66.0,61.0,No,No,No,62.0,Medium
SML0781,Diya Sharma,Female,18,54.0,4.68,9.5,32.0,66.0,53.0,27.0,No,Yes,No,48.666666666666664,Medium
SDS0782,Sai Sharma,Female,22,63.0,6.07,13.7,43.0,59.0,69.0,45.0,Yes,Yes,No,57.666666666666664,Medium
SML0783,Ishita Patel,Male,21,80.0,7.57,18.3,55.0,78.0,47.0,62.0,Yes,No,No,62.333333333333336,High
SAI0784,Arjun Singh,Male,20,65.0,7.19,18.4,48.0,71.0,56.0,88.0,No,No,No,71.66666666666667,Medium
SCS0785,Kiara Rao,Male,20,54.0,7.1,21.2,39.0,63.0,67.0,69.0,Yes,No,No,66.33333333333333,Medium
SCS0786,Aditya Rao,Female,24,71.0,6.56,14.2,37.0,82.0,72.0,58.0,Yes,No,No,70.66666666666667,Medium
SCS0787,Aarav Reddy,Female,19,44.0,6.51,17.0,40.0,60.0,71.0,51.0,Yes,No,No,60.666666666666664,Medium
SAI0788,Myra Sharma,Male,17,54.0,5.71,14.0,36.0,46.0,63.0,75.0,No,No,No,61.333333333333336,Medium
SDS0789,Diya Patel,Male,21,83.0,7.34,13.7,50.0,69.0,69.0,95.0,Yes,No,No,77.66666666666667,Medium
SML0790,Arjun Rao,Female,24,72.0,7.01,16.9,46.0,50.0,66.0,88.0,Yes,No,No,68.0,Medium
SML0791,Myra Mehta,Male,19,90.0,7.09,17.0,62.0,64.0,62.0,78.0,Yes,No,No,68.0,Medium
SML0792,Arjun Patel,Female,18,69.0,5.87,13.8,33.0,49.0,68.0,63.0,Yes,No,No,60.0,Medium
SML0793,Anaya Reddy,Female,17,40.0,3.92,9.9,16.0,45.0,28.0,21.0,No,Yes,No,31.333333333333332,Low
SDS0794,Vivaan Verma,Female,20,78.0,7.82,19.9,53.0,71.0,88.0,74.0,Yes,No,No,77.66666666666667,High
SML0795,Ishita Sharma,Male,18,59.0,5.93,12.7,37.0,68.0,62.0,49.0,Yes,Yes,No,59.666666666666664,Medium
SML0796,Myra Sharma,Female,24,40.0,5.46,20.0,35.0,69.0,54.0,27.0,Yes,No,No,50.0,Medium
SML0797,Arjun Patel,Female,25,64.0,7.33,12.5,49.0,81.0,65.0,89.0,Yes,No,No,78.33333333333333,Medium
SML0798,Diya Reddy,Female,17,55.0,6.03,11.5,45.0,58.0,44.0,50.0,Yes,Yes,No,50.666666666666664,Medium
SML0799,Myra Gupta,Female,18,57.0,7.77,33.3,40.0,79.0,70.0,96.0,Yes,No,No,81.66666666666667,High
SDS0800,Myra Sharma,Female,22,73.0,7.24,12.9,44.0,57.0,68.0,86.0,No,No,No,70.33333333333333,Medium
SDS0801,Diya Verma,Female,23,71.0,7.32,11.5,49.0,72.0,45.0,82.0,Yes,No,No,66.33333333333333,Medium
SML0802,Diya Reddy,Male,18,40.0,4.86,15.8,34.0,40.0,46.0,58.0,No,No,No,48.0,Medium
SCS0803,Sai Reddy,Female,24,84.0,7.95,9.5,63.0,86.0,91.0,70.0,No,Yes,No,82.33333333333333,High
SCS0804,Vivaan Kumar,Female,25,75.0,6.81,15.9,50.0,94.0,75.0,96.0,Yes,No,No,88.33333333333333,Medium
SAI0805,Aditya Rao,Male,24,63.0,6.06,25.9,39.0,66.0,55.0,61.0,Yes,No,No,60.666666666666664,Medium
SCS0806,Vivaan Kumar,Female,25,63.0,6.67,9.0,38.0,47.0,67.0,71.0,No,Yes,No,61.666666666666664,Medium
SML0807,Arjun Sharma,Female,22,50.0,4.37,1.0,26.0,40.0,37.0,34.0,No,Yes,Yes,37.0,Low
SDS0808,Sai Singh,Female,23,77.0,6.99,10.0,43.0,71.0,72.0,56.0,Yes,No,No,66.33333333333333,Medium
SAI0809,Aditya Rao,Male,22,56.0,5.26,17.7,38.0,54.0,71.0,60.0,Yes,No,No,61.666666666666664,Medium
SCS0810,Myra Gupta,Male,23,41.0,4.88,17.8,32.0,41.0,60.0,52.0,Yes,No,No,51.0,Medium
SCS0811,Myra Rao,Other,19,49.0,4.67,9.1,24.0,49.0,53.0,35.0,No,No,No,45.666666666666664,Medium
SCS0812,Aarav Kumar,Female,20,90.0,7.84,23.0,51.0,66.0,72.0,57.0,No,No,No,65.0,High
SCS0813,Myra Patel,Male,25,51.0,5.74,21.3,41.0,48.0,66.0,38.0,Yes,No,No,50.666666666666664,Medium
SDS0814,Arjun Verma,Female,19,100.0,8.34,29.8,58.0,90.0,63.0,100.0,Yes,No,No,84.33333333333333,High
SAI0815,Myra Sharma,Female,18,53.0,5.86,13.4,40.0,48.0,56.0,49.0,Yes,No,No,51.0,Medium
SML0816,Aarav Singh,Female,23,45.0,4.45,0.0,31.0,50.0,52.0,39.0,No,Yes,Yes,47.0,Low
SDS0817,Arjun Verma,Female,22,45.0,5.16,8.8,41.0,38.0,60.0,73.0,No,Yes,No,57.0,Medium
SCS0818,Diya Jain,Male,19,82.0,7.98,17.8,53.0,97.0,88.0,63.0,Yes,No,No,82.66666666666667,High
SML0819,Ishita Rao,Male,22,46.0,6.31,14.5,36.0,55.0,67.0,52.0,Yes,Yes,No,58.0,Medium
SDS0820,Sai Sharma,Male,23,53.0,5.84,13.7,33.0,56.0,56.0,47.0,Yes,No,No,53.0,Medium
SCS0821,Aarav Mehta,Female,22,56.0,6.69,22.3,43.0,70.0,73.0,91.0,Yes,No,No,78.0,Medium
SAI0822,Anaya Reddy,Male,17,72.0,7.1,24.1,34.0,65.0,60.0,100.0,Yes,No,No,75.0,Medium
SML0823,Arjun Sharma,Male,17,88.0,7.84,18.7,52.0,80.0,68.0,90.0,Yes,No,No,79.33333333333333,High
SML0824,Kiara Patel,Male,25,89.0,8.24,26.1,53.0,88.0,83.0,94.0,Yes,No,No,88.33333333333333,High
SDS0825,Aditya Kumar,Female,22,40.0,6.07,17.0,30.0,70.0,63.0,52.0,Yes,Yes,No,61.666666666666664,Medium
SML0826,Kiara Jain,Female,18,70.0,4.91,12.6,30.0,57.0,27.0,78.0,No,No,No,54.0,Medium
SAI0827,Ishita Mehta,Male,17,63.0,6.0,19.5,44.0,58.0,66.0,64.0,Yes,No,No,62.666666666666664,Medium
SAI0828,Sai Singh,Male,18,60.0,6.81,17.4,44.0,67.0,77.0,81.0,Yes,No,No,75.0,Medium
SDS0829,Kiara Patel,Female,24,55.0,5.34,23.6,35.0,77.0,53.0,52.0,Yes,No,No,60.666666666666664,Medium
SAI0830,Kiara Singh,Male,21,55.0,5.35,6.2,37.0,63.0,82.0,49.0,No,Yes,No,64.66666666666667,Medium
SAI0831,Vivaan Rao,Male,23,62.0,6.91,14.7,44.0,60.0,61.0,94.0,No,No,No,71.66666666666667,Medium
SCS0832,Aditya Singh,Male,23,66.0,6.44,15.5,48.0,65.0,60.0,73.0,Yes,No,No,66.0,Medium
SDS0833,Anaya Patel,Male,18,59.0,6.54,18.5,42.0,62.0,61.0,87.0,Yes,No,No,70.0,Medium
SML0834,Sai Gupta,Male,20,52.0,5.59,20.3,28.0,55.0,55.0,60.0,No,No,No,56.666666666666664,Medium
SML0835,Aditya Jain,Female,18,55.0,6.22,15.4,48.0,50.0,58.0,50.0,Yes,No,No,52.666666666666664,Medium
SML0836,Arjun Jain,Male,23,40.0,5.39,6.4,35.0,50.0,37.0,45.0,No,Yes,No,44.0,Medium
SDS0837,Aditya Kumar,Female,21,77.0,7.57,23.1,46.0,94.0,69.0,77.0,Yes,No,No,80.0,High
SML0838,Myra Patel,Male,17,83.0,7.74,23.1,45.0,83.0,76.0,68.0,Yes,No,No,75.66666666666667,High
SAI0839,Myra Mehta,Female,18,48.0,4.28,1.0,31.0,18.0,58.0,26.0,No,Yes,Yes,34.0,Low
SDS0840,Aarav Sharma,Female,22,62.0,5.38,13.4,36.0,66.0,80.0,72.0,Yes,No,No,72.66666666666667,Medium
SML0841,Aarav Sharma,Male,20,50.0,4.7,3.8,39.0,58.0,63.0,39.0,No,Yes,No,53.333333333333336,Medium
SDS0842,Aarav Mehta,Female,23,52.0,5.72,11.0,35.0,54.0,48.0,59.0,No,No,No,53.666666666666664,Medium
SCS0843,Diya Singh,Male,18,72.0,6.4,11.5,39.0,71.0,56.0,68.0,Yes,Yes,No,65.0,Medium
SDS0844,Arjun Jain,Other,18,40.0,4.76,15.9,34.0,39.0,46.0,39.0,Yes,No,No,41.333333333333336,Medium
SAI0845,Myra Reddy,Male,22,45.0,5.39,14.1,38.0,49.0,75.0,76.0,No,No,No,66.66666666666667,Medium
SAI0846,Vivaan Kumar,Male,24,43.0,5.3,6.8,34.0,68.0,51.0,36.0,No,Yes,No,51.666666666666664,Medium
SAI0847,Anaya Gupta,Male,17,78.0,6.75,21.3,49.0,65.0,52.0,71.0,Yes,No,No,62.666666666666664,Medium
SDS0848,Vivaan Reddy,Other,21,75.0,6.58,9.3,44.0,47.0,60.0,70.0,Yes,No,No,59.0,Medium
SML0849,Aditya Gupta,Female,17,61.0,5.63,15.7,39.0,56.0,65.0,56.0,Yes,Yes,No,59.0,Medium
SCS0850,Vivaan Reddy,Female,22,78.0,6.71,12.7,51.0,66.0,75.0,48.0,Yes,Yes,No,63.0,Medium
SML0851,Ishita Gupta,Male,23,50.0,5.84,12.8,40.0,70.0,56.0,72.0,Yes,Yes,No,66.0,Medium
SML0852,Anaya Jain,Female,22,65.0,6.17,18.0,40.0,62.0,70.0,73.0,Yes,No,No,68.33333333333333,Medium
SCS0853,Myra Kumar,Male,25,84.0,8.51,23.9,62.0,81.0,58.0,75.0,Yes,No,No,71.33333333333333,High
SCS0854,Kiara Verma,Female,19,90.0,8.11,27.0,42.0,92.0,82.0,92.0,Yes,No,No,88.66666666666667,High
SDS0855,Ishita Singh,Male,24,48.0,4.94,11.9,42.0,51.0,60.0,55.0,No,No,No,55.333333333333336,Medium
SDS0856,Myra Singh,Male,19,71.0,7.5,20.3,40.0,67.0,65.0,56.0,Yes,No,No,62.666666666666664,Medium
SAI0857,Ishita Patel,Male,23,80.0,7.47,16.5,46.0,86.0,65.0,62.0,Yes,Yes,No,71.0,Medium
SCS0858,Vivaan Mehta,Male,21,60.0,5.12,13.7,34.0,53.0,29.0,68.0,Yes,No,No,50.0,Medium
SML0859,Kiara Reddy,Female,17,68.0,7.48,20.9,47.0,75.0,94.0,79.0,Yes,No,No,82.66666666666667,Medium
SCS0860,Arjun Gupta,Male,20,83.0,8.35,20.4,59.0,85.0,75.0,75.0,Yes,No,No,78.33333333333333,High
SAI0861,Arjun Reddy,Female,25,41.0,5.15,3.9,27.0,41.0,54.0,39.0,Yes,Yes,No,44.666666666666664,Medium
SAI0862,Anaya Kumar,Male,24,40.0,5.4,15.2,34.0,49.0,61.0,46.0,No,Yes,No,52.0,Medium
SAI0863,Sai Verma,Female,19,79.0,7.72,21.1,48.0,77.0,95.0,71.0,Yes,No,No,81.0,High
SCS0864,Sai Verma,Male,18,74.0,6.83,13.7,47.0,66.0,66.0,56.0,No,Yes,No,62.666666666666664,Medium
SAI0865,Sai Mehta,Male,25,74.0,7.16,11.5,47.0,84.0,65.0,45.0,No,No,No,64.66666666666667,Medium
SAI0866,Myra Mehta,Female,17,50.0,6.91,24.7,42.0,71.0,71.0,86.0,Yes,No,No,76.0,Medium
SML0867,Myra Reddy,Male,25,66.0,6.97,19.9,42.0,78.0,85.0,84.0,Yes,No,No,82.33333333333333,Medium
SCS0868,Ishita Gupta,Male,23,40.0,4.91,11.1,28.0,49.0,47.0,30.0,No,Yes,No,42.0,Medium
SAI0869,Arjun Sharma,Female,18,91.0,7.76,13.7,54.0,88.0,66.0,80.0,Yes,No,No,78.0,High
SML0870,Arjun Mehta,Female,21,68.0,7.9,15.6,54.0,83.0,61.0,66.0,Yes,No,No,70.0,High
SCS0871,Arjun Rao,Male,18,75.0,6.22,22.1,39.0,62.0,48.0,58.0,Yes,No,No,56.0,Medium
SCS0872,Myra Jain,Male,21,74.0,6.45,16.8,39.0,64.0,75.0,59.0,Yes,No,No,66.0,Medium
SML0873,Kiara Reddy,Female,23,40.0,4.66,8.9,32.0,37.0,43.0,40.0,No,Yes,No,40.0,Medium
SAI0874,Aarav Kumar,Male,21,60.0,7.12,20.3,44.0,76.0,64.0,100.0,Yes,No,No,80.0,Medium
SML0875,Anaya Patel,Male,18,75.0,7.19,13.9,51.0,71.0,63.0,65.0,No,No,No,66.33333333333333,Medium
SAI0876,Aditya Jain,Male,21,56.0,6.43,23.6,36.0,59.0,65.0,52.0,Yes,No,No,58.666666666666664,Medium
SCS0877,Myra Mehta,Female,22,80.0,7.85,26.4,42.0,90.0,76.0,67.0,Yes,No,No,77.66666666666667,High
SAI0878,Aarav Reddy,Female,21,56.0,6.1,12.9,36.0,48.0,58.0,77.0,No,No,No,61.0,Medium
SAI0879,Aarav Kumar,Male,18,54.0,7.18,14.8,40.0,68.0,88.0,47.0,Yes,No,No,67.66666666666667,Medium
SCS0880,Myra Kumar,Male,22,40.0,5.28,0.1,32.0,63.0,71.0,41.0,No,Yes,No,58.333333333333336,Medium
SDS0881,Vivaan Rao,Male,22,67.0,6.47,8.8,39.0,68.0,45.0,86.0,No,No,No,66.33333333333333,Medium
SDS0882,Ishita Kumar,Female,18,57.0,6.29,9.0,44.0,62.0,67.0,67.0,Yes,Yes,No,65.33333333333333,Medium
SDS0883,Kiara Patel,Male,20,62.0,6.77,17.6,42.0,70.0,58.0,71.0,No,No,No,66.33333333333333,Medium
SAI0884,Vivaan Gupta,Male,23,68.0,6.06,13.5,41.0,62.0,58.0,93.0,Yes,Yes,No,71.0,Medium
SCS0885,Aarav Reddy,Female,17,75.0,6.34,9.1,44.0,48.0,67.0,67.0,Yes,No,No,60.666666666666664,Medium
SML0886,Aarav Reddy,Male,17,72.0,7.49,17.3,49.0,71.0,72.0,64.0,No,No,No,69.0,Medium
SDS0887,Vivaan Reddy,Female,22,56.0,5.98,17.5,38.0,76.0,63.0,56.0,Yes,No,No,65.0,Medium
SML0888,Sai Patel,Male,23,51.0,4.57,14.1,33.0,39.0,54.0,29.0,Yes,No,No,40.666666666666664,Medium
SCS0889,Myra Jain,Male,21,72.0,8.6,12.0,50.0,83.0,90.0,100.0,No,Yes,No,91.0,High
SML0890,Ishita Gupta,Male,24,84.0,8.16,19.8,60.0,76.0,74.0,90.0,Yes,No,No,80.0,High
SML0891,Anaya Rao,Female,20,55.0,4.95,5.5,32.0,49.0,42.0,66.0,No,Yes,No,52.333333333333336,Medium
SAI0892,Anaya Singh,Female,19,80.0,7.33,22.8,42.0,67.0,56.0,91.0,Yes,No,No,71.33333333333333,Medium
SDS0893,Anaya Rao,Female,23,40.0,5.9,18.7,36.0,64.0,49.0,53.0,Yes,No,No,55.333333333333336,Medium
SCS0894,Myra Sharma,Male,20,61.0,6.82,12.6,39.0,70.0,92.0,54.0,No,No,No,72.0,Medium
SCS0895,Myra Mehta,Female,17,60.0,6.85,13.3,47.0,76.0,59.0,68.0,Yes,No,No,67.66666666666667,Medium
SAI0896,Sai Verma,Male,24,63.0,6.22,13.2,52.0,52.0,48.0,49.0,Yes,No,No,49.666666666666664,Medium
SCS0897,Aarav Rao,Male,21,60.0,5.56,2.6,33.0,52.0,59.0,58.0,No,Yes,No,56.333333333333336,Medium
SDS0898,Ishita Verma,Female,24,72.0,5.67,15.9,41.0,54.0,55.0,74.0,Yes,No,No,61.0,Medium
SML0899,Anaya Mehta,Male,24,49.0,5.4,12.1,26.0,59.0,52.0,51.0,Yes,Yes,No,54.0,Medium
SCS0900,Arjun Sharma,Male,21,50.0,5.5,18.6,37.0,47.0,72.0,57.0,Yes,No,No,58.666666666666664,Medium
SCS0901,Kiara Kumar,Male,24,76.0,6.42,10.6,39.0,73.0,71.0,63.0,No,Yes,No,69.0,Medium
SCS0902,Arjun Gupta,Male,23,59.0,5.64,11.0,34.0,68.0,50.0,68.0,No,No,No,62.0,Medium
SCS0903,Kiara Patel,Male,19,86.0,7.32,10.8,44.0,63.0,68.0,63.0,No,Yes,No,64.66666666666667,Medium
SML0904,Anaya Reddy,Female,20,86.0,8.28,15.7,58.0,78.0,77.0,50.0,Yes,No,No,68.33333333333333,High
SCS0905,Arjun Kumar,Male,23,46.0,5.8,8.6,41.0,53.0,69.0,65.0,Yes,No,No,62.333333333333336,Medium
SAI0906,Aditya Reddy,Female,20,55.0,6.79,21.9,42.0,94.0,64.0,83.0,Yes,No,No,80.33333333333333,Medium
SDS0907,Kiara Kumar,Female,22,55.0,7.1,14.3,39.0,67.0,49.0,78.0,Yes,No,No,64.66666666666667,Medium
SAI0908,Sai Rao,Male,18,77.0,7.07,18.3,55.0,87.0,70.0,61.0,Yes,No,No,72.66666666666667,Medium
SAI0909,Vivaan Rao,Male,18,78.0,6.59,14.6,41.0,53.0,47.0,49.0,Yes,No,No,49.666666666666664,Medium
SML0910,Ishita Gupta,Male,19,92.0,7.39,12.1,40.0,64.0,100.0,81.0,Yes,No,No,81.66666666666667,Medium
SML0911,Ishita Rao,Female,23,79.0,7.08,16.9,50.0,64.0,59.0,73.0,Yes,No,No,65.33333333333333,Medium
SML0912,Diya Verma,Male,19,62.0,5.01,15.5,29.0,42.0,48.0,48.0,Yes,No,No,46.0,Medium
SDS0913,Vivaan Verma,Female,19,70.0,7.54,12.8,53.0,73.0,79.0,100.0,No,No,No,84.0,High
SAI0914,Kiara Reddy,Male,20,64.0,7.56,23.0,46.0,69.0,72.0,61.0,Yes,No,No,67.33333333333333,High
SCS0915,Aditya Kumar,Female,22,64.0,5.58,9.7,41.0,48.0,52.0,82.0,No,No,No,60.666666666666664,Medium
SCS0916,Ishita Rao,Male,17,70.0,6.55,13.9,50.0,77.0,71.0,66.0,No,No,No,71.33333333333333,Medium
SCS0917,Arjun Jain,Male,22,74.0,7.32,21.0,42.0,85.0,92.0,46.0,Yes,No,No,74.33333333333333,Medium
SCS0918,Aarav Jain,Female,24,66.0,6.25,12.3,38.0,72.0,72.0,60.0,Yes,No,No,68.0,Medium
